Alcea rosea	Hollyhock
Alcedinidae	Kingfishers
Alcedo atthis	Common kingfisher
Alcedo cyanopectus	Indigo-banded kingfisher
Alcedo meninting	Blue-eared kingfisher
Alcelaphine gammaherpesvirus 1	Wildebeest herpesvirus
Alcelaphus buselaphus	Hartebeest
Alcelaphus caama	Red hartebeest
Alcelaphus lichtensteini	Lichtenstein's hartebeest
Alces alces	Eurasian elk
Alces alces alces	European elk
Alces americanus	American moose
Alcippe castaneceps	Rufous-winged fulvetta
Alcippe chrysotis	Golden-breasted fulvetta
Alcippe cinereiceps	Streak-throated fulvetta
Alcippe grotei	Black-browed fulvetta
Alcis repandata	Mottled beauty moth
Alcolapia alcalica	Natron tilapia
Alcyonacea	Soft corals
Aldrichetta forsteri	Yellow-eye mullet
Aldrovandia phalacra	Hawaiian halosaurid
Aleadryas rufinucha	Rufous-naped whistler
Alectis indica	Indian threadfish
Alectoris barbara	Barbary partridge
Alectoris chukar	Chukar partridge
Alectoris graeca	Rock partridge
Alectoris graeca whitakeri	Sicilian rock partridge
Alectoris magna	Przewalski's partridge
Alectoris melanocephala	Arabian partridge
Alectoris philbyi	Philby's partridge
Alectoris rufa	Red-legged partridge
Alectrias alectrolophus	Stone cockscomb
Alectroenas pulcherrima	Seychelles blue-pigeon
Alectura lathami	Australian brush-turkey
Alepes apercna	Smallmouth scad
Alepes djedaba	Shrimp scad
Alepes kleinii	Razorbelly scad
Alepes melanoptera	Blackfin scad
Alepes vari	Herring scad
Alepisaurus brevirostris	Shortnose lancetfish
Alepisaurus ferox	Longnose lancetfish
Alepocephalidae	Slickheads
Alepocephalus australis	Small scaled brown slickhead
Alepocephalus bicolor	Bicolor slickhead
Alepocephalus owstoni	Owston's slickhead
Alepocephalus productus	Smalleye smooth-head
Alepocephalus rostratus	Risso's smooth-head
Alepocephalus tenebrosus	California slickhead
Alepocephalus triangularis	Triangulate slickhead
Alepocephalus umbriceps	Slickhead
Alestes baremoze	Silversides
Alestes dentex	Characin
Alestes macrophthalmus	Torpedo robber
Alestopetersius caudalis	Yellowtail tetra
Alethe castanea	Fire-crested alethe
Alethe choloensis	Cholo alethe
Alethe diademata	White-tailed alethe
Alethe poliocephala	Brown-chested alethe
Alethe poliophrys	Red-throated alethe
Aleuria aurantia	Orange peel mushroom
Aleurocanthus camelliae	Camellia spiny whitefly
Aleurocanthus spiniferus	Citrus spiny whitefly
Aleurodicus dugesii	Doogie Howzer whitefly
Aleuroglyphus ovatus	Brown legged grain mite
Aleyrodidae	Whiteflies
Aleyrodoidea	Whiteflies
Algansea aphanea	Riffle chub
Algansea avia	Remote chub
Algansea barbata	Lerma chub
Algansea monticola	Mountain chub
Algansea tincella	Spottail chub
Alionycteris paucidentata	Mindanao pygmy fruit bat
Alipiopsitta xanthops	Yellow-faced parrot
Alisterus amboinensis	Moluccan king-parrot
Alisterus chloropterus	Papuan king-parrot
Allactaga balikunica	Balikun jerboa
Allactaga elater	Small five-toed jerboa
Allactaga euphratica	Euphrates jerboa
Allactaga firouzi	Iranian jerboa
Allactaga hotsoni	Hotson's jerboa
Allactaga major	Great jerboa
Allactaga sibirica	Mongolian five-toed jerboa
Allactaga tetradactyla	Four-toed jerboa
Allactaga toussi	Toussi jerboa
Allactaga williamsi	William's jerboa
Allactodipus bobrinskii	Bobrinski's jerboa
Allagrapha aerea	Unspotted looper
Allenbatrachus grunniens	Grunting toadfish
Alligator mississippiensis	American alligator
Alligator sinensis	Chinese alligator
Alligatorinae	Alligators
Allium ampeloprasum	Leek
Allium cepa	Onion
Allium cepa var. aggregatum	Shallot
Allium fistulosum	Welsh onion
Allium sativum	Garlic
Allium ursinum	Ramson
Allobates algorei	Spotted nurse frog
Allobates brunneus	Chupada rocket frog
Allobates chalcopis	Martinique volcano frog
Allobates femoralis	Brilliant-thighed poison frog
Allobates humilis	Bocono rocket frog
Allobates marchesianus	Dull rocket frog
Allobates ranoides	Llanos rocket frog
Allobates talamancae	Talamanca rocket frog
Allobates trilineatus	Three-striped rocket frog
Allocapnia recta	Eastern snowfly
Allocebus trichotis	Hairy-eared dwarf lemur
Allocentrotus fragilis	Fragile urchin
Allocricetulus curtatus	Mongolian hamster
Allocricetulus eversmanni	Eversmann's hamster
Allocyttus niger	Black oreo
Allomycterus pilatus	Deepwater burrfish
Alloophorus robustus	Bulldog goodeid
Allopeas clavulinum	Spike awlsnail
Allophryne ruthveni	Tukeit Hill frog
Allophyllum divaricatum	Purple false gilyflower
Allosmerus elongatus	Whitebait smelt
Allothunnus fallai	Slender tuna
Alnus alnobetula	European green alder
Alocasia macrorrhizos	Giant taro
Alopecoenas beccarii	Western bronze ground-dove
Alopecoenas salamonis	Thick-billed ground-dove
Alophoixus bres	Scrub bulbul
Alophoixus finschii	Finsch's bulbul
Alophoixus flaveolus	White-throated bulbul
Alophoixus frater	Palawan bulbul
Alophoixus ochraceus	Ochraceous bulbul
Alophoixus pallidus	Puff-throated bulbul
Alophoixus phaeocephalus	Yellow-bellied bulbul
Alopias pelagicus	Pelagic thresher
Alopias superciliosus	Bigeye thresher
Alopias vulpinus	Thresher shark
Alopiinae	Thresher sharks
Alopochen aegyptiaca	Egyptian goose
Alopoglossus angulatus	Northern teiid
Alopoglossus atriventris	Keel-bellied shade lizard
Alopoglossus buckleyi	Buckley's teiid
Alopoglossus copii	Drab shade lizard
Alopoglossus viridiceps	Green-headed shade lizard
Alosa aestivalis	Blueback shad
Alosa alosa	Allis shad
Alosa caspia	Caspian shad
Alosa chrysochloris	Skipjack shad
Alosa fallax	Twaite shad
Alosa immaculata	Pontic shad
Alosa killarnensis	Killarney shad
Alosa macedonica	Macedonia shad
Alosa mediocris	Hickory shad
Alosa pseudoharengus	Alewife
Alosa sapidissima	American shad
Alosinae	Shads
Alouatta	Howler monkeys
Alouatta belzebul	Black-and-red howler monkey
Alouatta caraya	Black howler monkey
Alouatta guariba	Howler monkey
Alouatta palliata	Mantled howler monkey
Alouatta sara	Bolivian red howler monkey
Alouatta seniculus	Howler monkey
Alphavirus	Arboviruses group A
Alpheidae	Snapping shrimps
Alphestes immaculatus	Pacific mutton hamlet
Alphestes multiguttatus	Rivulated mutton hamlet
Alpheus amblyonyx	Bluntclaw snapping shrimp
Alpheus djeddensis	Djeddah snapping shrimp
Alpheus peasei	Orangetail snapping shrimp
Alphitobius diaperinus	Lesser mealworm
Alsodes	Spiny-chest frogs
Alsodes barrioi	Cabreria spiny-chest frog
Alsodes gargola	Tonchek spiny-chest frog
Alsodes montanus	Mountain spiny-chest frog
Alsodes monticola	Island spiny-chest frog
Alsodes nodosus	Black spiny-chest frog
Alsodes pehuenche	Pehuenche spiny-chest frog
Alsodes tumultuosus	La Parva spiny-chest frog
Alsodes vanzolinii	Vanzolini's spiny-chest frog
Alsodes verrucosus	Olive spiny-chest frog
Alsophis manselli	Montserrat racer
Alsophis sibonius	Antilles racer
Alticini	Flea beetles
Alticola albicaudus	White-tailed mountain vole
Alticola argentatus	Silver mountain vole
Alticola barakshin	Gobi altai mountain vole
Alticola lemminus	Lemming mountain vole
Alticola macrotis	Large-eared vole
Alticola montosa	Kashmir mountain vole
Alticola olchonensis	Lake Baikal mountain vole
Alticola strelzowi	Flat-headed vole
Alticola tuvinicus	Tuva Mountain vole
Alticus arnoldorum	Pacific leaping blenny
Alticus kirkii	Kirk's blenny
Alticus saliens	Leaping blenny
Altiphrynoides malcolmi	Malcolm's Ethiopian toad
Altiphylax levitoni	Leviton's gecko
Altiphylax stoliczkai	Frontier bow-fingered gecko
Altrichthys azurelineatus	Azure damsel
Aluterus heudelotii	Dotterel filefish
Aluterus monoceros	Unicorn leatherjacket
Aluterus schoepfii	Orange filefish
Aluterus scriptus	Scrawled filefish
Alveolata	Alveolates
Alvinellidae	Pompeii worms
Alydidae	Broad-headed bugs
Alytes cisternasii	Iberian midwife toad
Alytes dickhilleni	Southern midwife toad
Alytes muletensis	Mallorcan midwife toad
Alytes obstetricans	Midwife toad
Alytidae	Discoglossid toads
Amadina erythrocephala	Red-headed finch
Amadina fasciata	Cutthroat
Amalda northlandica	Northland olive shell
Amalocichla incerta	Lesser ground-robin
Amalocichla sclateriana	Greater ground-robin
Amalosia lesueurii	Lesueur's velvet gecko
Amalosia obscura	Slim velvet gecko
Amalosia rhombifer	Zigzag velvet gecko
Amandava amandava	Red avadavat
Amandava formosa	Green avadavat
Amanita muscaria	Fly agaric
Amanses scopas	Broom filefish
Amara alpina	Arctic-alpine ground beetle
Amaranthus caudatus	Amaranth
Amaranthus hypochondriacus	Grain amaranth
Amarsipus carlsbergi	Amarsipa
Amatitlania myrnae	Topaz cichlid
Amatitlania sajica	T-bar cichlid
Amauris ellioti	Ansorge's danaid
Amaurocichla bocagii	Bocage's longbill
Amaurornis akool	Brown crake
Amaurornis flavirostra	Black crake
Amaurornis moluccana	Rufous-tailed waterhen
Amaurornis olivacea	Plain bush-hen
Amaurornis olivieri	Sakalava rail
Amaurornis phoenicurus	White-breasted waterhen
Amazilia beryllina	Berylline hummingbird
Amazilia cyanocephala	Azure-crowned hummingbird
Amazilia cyanura	Blue-tailed hummingbird
Amazilia edward	Snowy-breasted hummingbird
Amazilia handleyi	Escudo hummingbird
Amazilia rondoniae	Blue-fronted emerald
Amazilia rutila	Cinnamon Hummingbird
Amazilia saucerottei	Steely-vented hummingbird
Amazilia tobaci	Copper-rumped hummingbird
Amazilia tzacatl	Rufous-tailed hummingbird
Amazilia violiceps	Violet-crowned hummingbird
Amazilia viridifrons	Green-fronted hummingbird
Amazilia viridigaster	Green-bellied hummingbird
Amazona aestiva	Blue-fronted amazon
Amazona agilis	Black-billed parrot
Amazona albifrons	White-fronted parrot
Amazona arausiaca	Red-necked parrot
Amazona autumnalis	Red-lored parrot
Amazona barbadensis	Yellow-shouldered parrot
Amazona brasiliensis	Red-tailed parrot
Amazona collaria	Yellow-billed parrot
Amazona dufresniana	Blue-cheeked parrot
Amazona festiva	Festive parrot
Amazona finschi	Lilac-crowned parrot
Amazona imperialis	Imperial parrot
Amazona kawalli	Kawall's parrot
Amazona leucocephala	Cuban parrot
Amazona ochrocephala	Yellow-crowned parrot
Amazona oratrix	Yellow-headed parrot
Amazona pretrei	Red-spectacled parrot
Amazona rhodocorytha	Red-browed parrot
Amazona tucumana	Tucuman parrot
Amazona versicolor	St. Lucia parrot
Amazona vinacea	Vinaceous parrot
Amazona viridigenalis	Red-crowned parrot
Amazona vittata	Puerto Rican parrot
Amazona xantholora	Yellow-lored parrot
Amazonsprattus scintilla	Rio Negro pygmy anchovy
Amazophrynella minuta	Tiny tree toad
Ambassidae	Asiatic glassfishes
Ambassis	Common glassfishes
Ambassis agrammus	Sailfin glass perchlet
Ambassis ambassis	Commerson's glassy perchlet
Ambassis buruensis	Buru glass perchlet
Ambassis dussumieri	Malabar glassy perchlet
Ambassis elongata	Yellowfin glassfish
Ambassis gymnocephalus	Bald glassy
Ambassis interrupta	Long-spined glass perchlet
Ambassis jacksoniensis	Port Jackson perchlet
Ambassis macleayi	Macleay's glass perchlet
Ambassis marianus	Estuary perchlet
Ambassis miops	Flat-tailed glass perchlet
Ambassis natalensis	Slender glassy
Ambassis productus	Longspine glassy
Ambassis urotaenia	Banded-tail glassy perchlet
Ambastaia nigrolineata	Black-lined loach
Ambastaia sidthimunki	Dwarf chain loach
Ambiserrula jugosa	Mud flathead
Amblema neislerii	Fat three-ridge
Amblyceps mangois	Indian torrent catfish
Amblycera	Chewing lice
Amblycercus holosericeus	Yellow-billed cacique
Amblycipitidae	Torrent catfishes
Amblycirrhitus bimacula	Twospot hawkfish
Amblycirrhitus pinos	Redspotted hawkfish
Amblyeleotris aurora	Pinkbar goby
Amblyeleotris diagonalis	Diagonal shrimp goby
Amblyeleotris fasciata	Red-banded prawn-goby
Amblyeleotris guttata	Spotted prawn goby
Amblyeleotris gymnocephala	Masked shrimpgoby
Amblyeleotris periophthalma	Broadbanded shrimp-goby
Amblyeleotris randalli	Randall's prawn-goby
Amblyeleotris steinitzi	Steinitz' prawn-goby
Amblyeleotris sungami	Magnus' prawn-goby
Amblyeleotris wheeleri	Gorgeous prawn goby
Amblyeleotris yanoi	Flagtail shrimpgoby
Amblygaster leiogaster	Smoothbelly sardinella
Amblygaster sirm	Spotted sardinella
Amblyglyphidodon aureus	Golden damselfish
Amblyglyphidodon batunai	Batuna damsel
Amblyglyphidodon curacao	Staghorn damselfish
Amblyglyphidodon indicus	Pale damselfish
Amblyglyphidodon leucogaster	Yellowbelly damselfish
Amblyglyphidodon orbicularis	Orbicular damselfish
Amblyglyphidodon ternatensis	Ternate damsel
Amblygobius albimaculatus	Butterfly goby
Amblygobius decussatus	Orange-striped goby
Amblygobius esakiae	Snoutspot goby
Amblygobius nocturnus	Nocturn goby
Amblygobius phalaena	Banded goby
Amblygobius sphynx	Sphinx goby
Amblyomma americanum	Lone Star tick
Amblyomma cajennense	Cayenne tick
Amblyomma dissimile	Iguana tick
Amblyomma fimbriatum	Goanna tick
Amblyomma hebraeum	Bont tick
Amblyomma maculatum	Gulf Coast tick
Amblyomma sphenodonti	Tuatara tick
Amblyomma triguttatum	Ornate kangaroo tick
Amblyomma variegatum	Tropical bont tick
Amblyopsis rosae	Ozark cavefish
Amblyornis inornatus	Vogelkop bowerbird
Amblyornis macgregoriae	MacGregor's bowerbird
Amblyornis subalaris	Streaked bowerbird
Amblyospiza albifrons	Grosbeak weaver
Amblypharyngodon chakaiensis	Attentive carplet
Amblypharyngodon melettinus	Attentive carplet
Amblypharyngodon mola	Mola carplet
Amblypygi	Whip spiders
Amblyraja badia	Broad skate
Amblyraja doellojuradoi	Southern thorny skate
Amblyraja georgiana	Antarctic starry skate
Amblyraja hyperborea	Arctic skate
Amblyraja jenseni	Shorttail skate
Amblyraja radiata	Thorny skate
Amblyraja taaf	Whiteleg skate
Amblyramphus holosericeus	Scarlet-headed blackbird
Amblysomus corriae	Fynbos golden mole
Amblysomus hottentotus	Hottentot golden mole
Amblysomus iris	Zulu Golden Mole
Amblysomus marleyi	Marley's golden mole
Amblysomus robustus	Robust golden mole
Amblysomus septentrionalis	Highveld golden mole
Ambrosia artemisiifolia	Common ragweed
Ambrosia trifida	Giant ragweed
Ambystoma	Mole salamanders
Ambystoma 'unisexual hybrid complex'	Unisexual mole salamanders
Ambystoma altimirani	Mountain stream siredon
Ambystoma amblycephalum	Blunthead salamander
Ambystoma andersoni	Anderson's salamander
Ambystoma annulatum	Ringed salamander
Ambystoma barbouri	Streamside salamander
Ambystoma bishopi	Reticulated salamander
Ambystoma californiense	California tiger salamander
Ambystoma cingulatum	Flatwoods salamander
Ambystoma dumerilii	Lake Patzcuaro salamander
Ambystoma flavipiperatum	Yellow-peppered salamander
Ambystoma gracile	Northwestern salamander
Ambystoma granulosum	Granular salamander
Ambystoma jeffersonianum	Jefferson salamander
Ambystoma laterale	Blue-spotted salamander
Ambystoma laterale x Ambystoma jeffersonianum	Blue-spotted x Jefferson salamander
Ambystoma lermaense	Lake Lerma salamander
Ambystoma mabeei	Mabee's salamander
Ambystoma macrodactylum	Long-toed salamander
Ambystoma macrodactylum columbianum	Central long-toed salamander
Ambystoma macrodactylum macrodactylum	Western long-toed salamander
Ambystoma maculatum	Spotted salamander
Ambystoma mexicanum	Axolotl
Ambystoma opacum	Marbled salamander
Ambystoma ordinarium	Puerto Hondo stream salamander
Ambystoma rivulare	Michoacan stream salamander
Ambystoma rosaceum	Tarahumara salamander
Ambystoma talpoideum	Mole salamander
Ambystoma taylori	Taylor's salamander
Ambystoma texanum	Smallmouth salamander
Ambystoma tigrinum	Tiger salamander
Ambystoma tigrinum mavortium	Barred tiger salamander
Ambystoma tigrinum melanostictum	Blotched tiger salamander
Ambystoma tigrinum nebulosum	Arizona tiger salamander
Ambystoma tigrinum stebbinsi	Sonora tiger salamander
Ambystoma tigrinum tigrinum	Eastern tiger salamander
Ambystoma velasci	Mexican tiger salamander
Ambystomatidae	Mole salamanders
Ameerega altamazonica	Tarapoto poison frog
Ameerega bassleri	Pleasing poison frog
Ameerega bilinguis	Ecuador poison frog
Ameerega cainarachi	Cainarachi poison frog
Ameerega erythromos	Palenque poison frog
Ameerega flavopicta	Yellow-spotted frog
Ameerega macero	Manu poison frog
Ameerega parvula	Ruby poison frog
Ameerega petersi	Peruvian poison frog
Ameerega picta	Spot-legged poison frog
Ameerega pulchripecta	Blue-breasted poison frog
Ameerega silverstonei	Silverstone's poison frog
Ameerega smaragdina	Emerald poison frog
Ameerega trivittata	Three-striped poison frog
Amegilla dawsoni	Dawson's burrowing bee
Ameiurus brunneus	Snail bullhead
Ameiurus catus	White catfish
Ameiurus natalis	Yellow bullhead
Ameiurus nebulosus	Brown bullhead
Ameiurus platycephalus	Flat bullhead
Ameiurus serracanthus	Spotted bullhead
Ameivula ocellifera	Spix's whiptail
Amelanchier bartramiana	Mountain shadbush
Ameritella versicolor	Many-colored tellin
Amerotyphlops brongersmianus	Brongersma's worm snake
Amerotyphlops reticulatus	Reticulate worm snake
Amerotyphlops tasymicris	Grenada worm snake
Amia calva	Bowfin
Amietia angolensis	Angola river frog
Amietia desaegeri	Byangolo frog
Amietia dracomontana	Drakensberg river frog
Amietia fuscigula	Dark-throated river frog
Amietia ruwenzorica	Ruwenzori Range frog
Amietia umbraculata	Umzimkulu River leopard frog
Amietia vandijki	Van Dijk's river frog
Amietia vertebralis	Large-mouthed frog
Amietia wittei	Molo frog
Amiidae	Bowfins
Amissidens hainesi	Ridged catfish
Amitermes group	Harvester termites
Ammocrypta beanii	Naked sand darter
Ammocrypta bifascia	Florida sand darter
Ammocrypta clara	Western sand darter
Ammocrypta meridiana	Southern sand darter
Ammocrypta pellucida	Eastern sand darter
Ammocrypta vivax	Scaly sand darter
Ammodramus aurifrons	Yellow-browed sparrow
Ammodramus bairdii	Baird's sparrow
Ammodramus humeralis	Grassland sparrow
Ammodramus savannarum	Grasshopper sparrow
Ammodytes dubius	Northern sand lance
Ammodytes hexapterus	Pacific sand lance
Ammodytes marinus	Lesser sand-eel
Ammodytes personatus	Pacific sandeel
Ammodytes tobianus	Small sandeel
Ammodytidae	Sand lances
Ammomanes cinctura	Bar-tailed lark
Ammomanes grayi	Gray's lark
